headline,source,publish_date,year,url,source_split
Cardinal Dolan 'upset' that Harris skipping Al Smith Dinner,FoxNews,2024-10-17,2024,https://www.foxnews.com/politics/cardinal-dolan-upset-harris-skipping-al-smith-dinner.print,starter
"'She was a big kid': Son of Hyun Jung Grant, killed in Atlanta shootings, recalls last moment they spent together",NBC,2021-03-19,2021,https://www.nbcnews.com/news/us-news/she-was-big-kid-son-hyun-jung-grant-killed-atlanta-n1261579,starter
Trump criticizes Republicans pushing abortion bans with no exceptions: 'You're not going to win',NBC,2023-09-16,2023,https://www.nbcnews.com/politics/donald-trump/trump-bring-country-together-abortion-meet-the-press-rcna105311,starter
TikTok says it disrupted 15 influence operations this year — including one from China,NBC,2024-05-24,2024,https://www.nbcnews.com/tech/tech-news/tiktok-says-disrupted-15-influence-operations-year-one-china-rcna153831,starter
Supreme Court hears cases on prolonged detention of illegal immigrants,FoxNews,2022-01-11,2022,https://www.foxnews.com/politics/supreme-court-hears-cases-on-prolonged-detention-of-illegal-immigrants,starter
MSNBC host defends Harris avoiding policy questions: She's 'not running for perfect',FoxNews,2024-09-21,2024,https://www.foxnews.com/media/msnbc-host-defends-harris-avoiding-policy-questions-shes-not-running-perfect,starter
Gwyneth Paltrow reveals ex Brad Pitt recently sent her ‘really beautiful’ gift,FoxNews,2023-10-02,2023,https://www.foxnews.com/entertainment/gwyneth-paltrow-brad-pitt-sent-really-beautiful-gift,starter
Palestinians forced from Gaza to Egypt? Israeli idea fuels outrage,NBC,2023-11-02,2023,https://www.nbcnews.com/news/world/palestinians-forced-gaza-egypt-israel-proposal-outrage-rcna122934,starter
"Most Americans are hesitant to share their honest opinions on key political issues, Social Pressure Index says",FoxNews,2024-09-30,2024,https://www.foxnews.com/media/most-americans-hesitant-share-honest-opinions-key-political-issues-social-pressure-index,starter
Too late for a Saudi rethink? Critics say oil cut was a predictable blow for Biden,NBC,2022-10-15,2022,https://www.nbcnews.com/news/world/saudi-arabia-opec-oil-production-joe-biden-mohammed-bin-salman-russia-rcna52039,starter
"13 Best Body Washes for Dry Skin, Tested and Reviewed in 2026",NBC,2024-01-23,2024,https://www.nbcnews.com/select/shopping/best-body-washes-dry-skin-rcna135086,starter
"As Harris’ 2024 agenda forms, she'll need a Democratic Congress to execute it",NBC,2024-08-20,2024,https://www.nbcnews.com/politics/2024-election/harris-agenda-2024-election-policy-plans-rcna166938,starter
"Trump and Putin have talked as many as 7 times since 2021, new book claims",NBC,2024-10-08,2024,https://www.nbcnews.com/politics/donald-trump/trump-putin-talked-many-7-2021-new-book-claims-rcna174528,starter
"AOC fires back at Fetterman, accuses him of 'bleak dunk attempt'",FoxNews,2024-10-16,2024,https://www.foxnews.com/politics/aoc-fires-back-fetterman-accuses-him-bleak-dunk-attempt,starter
Israeli strike on Gaza hospital ignites devastating fire,NBC,2024-10-14,2024,https://www.nbcnews.com/news/world/israel-gaza-hamas-hospital-bombing-rcna175237,starter
National Women's Soccer League faces lawsuit as former employee alleges sexual assault,FoxNews,2024-10-10,2024,https://www.foxnews.com/sports/national-womens-soccer-league-faces-lawsuit-former-employee-alleges-sexual-assault,starter
"In Mideast trip, Biden to face calls for tougher action against Iran",NBC,2022-07-11,2022,https://www.nbcnews.com/politics/mideast-trip-biden-face-calls-tougher-action-iran-rcna36741,starter
Illegal immigrants arrested in wealthy Florida county for sexual crimes against a child,FoxNews,2024-10-15,2024,https://www.foxnews.com/us/illegal-immigrants-arrested-wealthy-florida-county-sexual-crimes-against-child.print,starter
Biden awards first Medal of Honor to Korean War hero,FoxNews,2021-05-21,2021,https://www.foxnews.com/us/biden-award-medal-of-honor-korean-war-retired-georgia-colonel,starter
Arizona Kamala Harris rally speakers court 'John McCain Republicans' support; man brings border map for VP,FoxNews,2024-08-09,2024,https://www.foxnews.com/politics/arizona-kamala-harris-rally-speakers-court-john-mccain-republicans-support-man-brings-border-map-vp,starter
Massacre by Iran's terror proxy Hezbollah could lead to full-blown war in Mideast,FoxNews,2024-07-30,2024,https://www.foxnews.com/world/massacre-by-irans-terror-proxy-hezbollah-could-lead-full-blown-war-mideast.print,starter
Back on the trail: Top Biden surrogate Newsom now campaigning for Harris,FoxNews,2024-09-10,2024,https://foxnews.com/politics/back-trail-top-biden-surrogate-newsom-now-campaigning-harris,starter
Afghan national in U.S. charged with plotting Election Day terrorist attack,NBC,2024-10-08,2024,https://www.nbcnews.com/politics/2024-election/afghan-national-living-us-charged-allegedly-plotting-election-day-terr-rcna174606,starter
"On this day in history, December 15, 1791, Bill of Rights ratified, codifying unique freedoms in new nation",FoxNews,2023-12-15,2023,https://www.foxnews.com/lifestyle/this-day-history-dec-15-1791-bill-rights-ratified-unique-freedoms-nation.print,starter
House committee skewers Secret Service director for not answering major questions on Trump assassination attempt,NBC,2024-07-22,2024,https://www.nbcnews.com/politics/politics-news/secret-service-director-kimberly-cheatle-expected-tell-house-hearing-a-rcna163010,starter
Election results point to major GOP liability on abortion heading into 2024,NBC,2023-11-08,2023,https://www.nbcnews.com/politics/elections/election-results-point-major-gop-liability-abortion-heading-2024-rcna123103,starter
Hamas wins Palestinian hearts as Gaza conflict threatens broader shift,NBC,2021-06-28,2021,https://www.nbcnews.com/news/world/hamas-wins-palestinian-hearts-gaza-conflict-threatens-broader-shift-n1272330,starter
"Early voting begins in Illinois, North Dakota, Florida and Michigan",FoxNews,2024-09-26,2024,https://www.foxnews.com/politics/early-voting-begins-illinois-north-dakota-florida-michigan,starter
Iran holds runoff presidential vote pitting hard-line former negotiator against reformist lawmaker,NBC,2024-07-05,2024,https://www.nbcnews.com/news/world/iran-presidential-election-runoff-rcna160393,starter
"Nashville killer Audrey Hale slept with journals on school shootings under bed, court docs reveal",FoxNews,2023-04-06,2023,https://www.foxnews.com/us/nashville-killer-audrey-hale-slept-with-journals-on-school-shootings-under-bed-court-docs-reveal,starter
Maya Rudolph nabs sixth Emmy and Angela Basset wins her first at Creative Arts Emmys,NBC,2024-09-08,2024,https://www.nbcnews.com/news/nbcblk/maya-rudolph-nabs-sixth-emmy-angela-basset-wins-first-creative-arts-em-rcna170125,starter
"How to clean a coffee maker, according to experts",NBC,2024-06-12,2024,https://www.nbcnews.com/select/shopping/how-to-clean-coffee-maker-rcna156776,starter
Flight attendant goes viral on TikTok for attempting to ease common flying fear,FoxNews,2024-09-13,2024,https://www.foxnews.com/travel/flight-attendant-goes-viral-tiktok-attempting-ease-common-flying-fear,starter
"Target Circle Membership: Price, Benefits and More",NBC,2022-11-23,2022,https://www.nbcnews.com/select/shopping/target-circle-loyalty-program-ncna1301043,starter
What does the Iran-Saudi Arabia truce mean for Washington’s standing on the global stage?,NBC,2023-03-11,2023,https://www.nbcnews.com/news/world/iran-saudi-arabia-truce-washington-standing-rcna74402,starter
"The best multiplayer Nintendo Switch games, according to experts",NBC,2022-06-08,2022,https://www.nbcnews.com/select/shopping/best-nintendo-switch-multiplayer-games-ncna1296017,starter
"Girls killed in Delphi murders were sacrificed in pagan cult ritual, defense claims",FoxNews,2023-09-20,2023,https://www.foxnews.com/us/girls-killed-delphi-murders-were-sacrificed-pagan-cult-ritual-defense-claims,starter
Reports of Biden White House keeping 'sensitive' Hamas intel from Israel draws outrage,FoxNews,2024-05-13,2024,https://www.foxnews.com/politics/reports-biden-white-house-sharing-sensitive-hamas-intel-draws-outrage,starter
"Biden 'doesn't understand the Catholic faith,' bishop says: 'I'm not angry at him, he's just stupid'",FoxNews,2024-04-20,2024,https://www.foxnews.com/faith-values/biden-doesnt-understand-catholic-faith-bishop-not-angry-him-hes-just-stupid,starter
Fans boo Tim Walz as he leaves Michigan-Minnesota game: 'Get out of here!',FoxNews,2024-09-28,2024,https://www.foxnews.com/sports/fans-boo-tim-walz-he-leaves-michigan-minnesota-game-get-out-here,starter
JBL Clip 5 Review: Why This is My Go-To Portable Speaker,NBC,2024-10-04,2024,https://www.nbcnews.com/select/shopping/jbl-clip-5-review-rcna172453,starter
Artist reveals painting of our American flag in 'the greatest country in the world',FoxNews,2022-07-09,2022,https://www.foxnews.com/lifestyle/artist-american-flag-greatest-country-world.print,starter
How to Identify Your Foot Arch Type and the Best Shoes for Each,NBC,2026-01-16,2026,https://www.nbcnews.com/select/shopping/how-to-determine-foot-arch-type-rcna146100,starter
Hospitals take steps to conserve IV fluid supply after Helene strikes critical factory,NBC,2024-10-03,2024,https://www.nbcnews.com/health/health-news/hospitals-take-steps-conserve-iv-fluid-supply-helene-strikes-critical-rcna173861,starter
North Carolina elections at risk of chaos with Legislature's proposed overhaul,NBC,2023-07-17,2023,https://www.nbcnews.com/politics/elections/north-carolina-elections-risk-chaos-legislatures-proposed-overhaul-rcna91295,starter
'I was slipping in people's blood': Police officer describes battling rioters after Capitol became a 'war scene',NBC,2022-06-10,2022,https://www.nbcnews.com/politics/donald-trump/-was-slipping-peoples-blood-police-officer-describes-battling-rioters-rcna32903,starter
House Dems sue FEC accusing GOP of exploiting campaign loophole,FoxNews,2024-10-18,2024,https://www.foxnews.com/politics/house-dems-sue-fec-accusing-gop-exploiting-campaign-loophole,starter
New study reveals extreme weather's impact on seniors' attendance at doctor appointments,FoxNews,2024-07-24,2024,https://www.foxnews.com/health/study-reveals-extreme-weathers-impact-seniors-attendance-doctor-appointments,starter
Evangelical environmentalists push for climate votes as election nears,NBC,2024-10-08,2024,https://www.nbcnews.com/science/climate-change/evangelical-christian-environmentalists-push-climate-votes-election-rcna174018,starter
Facebook users say 'amen' to bizarre AI-generated images of Jesus,NBC,2024-03-19,2024,https://www.nbcnews.com/tech/tech-news/facebook-users-say-amen-bizarre-ai-generated-images-jesus-rcna143965,starter
Bangladesh tribunal issues arrest warrant for former leader Sheikh Hasina,NBC,2024-10-18,2024,https://www.nbcnews.com/news/world/bangladesh-tribunal-issues-arrest-warrant-former-leader-sheikh-hasina-rcna176060,starter
ESPN personalities slam Biden's Title IX proposal amid uproar over transgender athletes in women's sports,FoxNews,2023-04-19,2023,https://www.foxnews.com/sports/espn-personalities-slam-bidens-title-ix-proposal-uproar-transgender-athletes-womens-sports,starter
"Howard Stern, Judd Apatow, other comedians defend Chris Rock: 'He handled it like a pro'",FoxNews,2022-03-30,2022,https://www.foxnews.com/entertainment/david-spade-amy-schumer-comedians-react-will-smith-chris-rock-slap,starter
Ex-police chief who spread conspiracies about Jan. 6 found guilty in Capitol attack,NBC,2023-07-13,2023,https://www.nbcnews.com/politics/justice-department/ex-police-chief-spread-conspiracies-jan-6-found-guilty-capitol-attack-rcna93407,starter
Mark Zuckerberg apologizes to parents at online child safety hearing,NBC,2024-01-31,2024,https://www.nbcnews.com/tech/social-media/mark-zuckerberg-apologizes-parents-online-child-safety-hearing-rcna136578,starter
These Florida residents wouldn't evacuate from Milton - here's how they're doing,FoxNews,2024-10-10,2024,https://www.foxnews.com/us/florida-residents-wouldnt-evacuate-from-milton-heres-how-theyre-doing,starter
Pressure mounts on Netanyahu to prioritize Israeli hostages,NBC,2023-10-31,2023,https://www.nbcnews.com/news/world/pressure-netanyahu-israeli-hostages-rcna122945,starter
Kenya-led police force arrives in Haiti to tackle gang violence,NBC,2024-06-26,2024,https://www.nbcnews.com/news/world/kenya-led-police-force-arrives-haiti-tackle-gang-violence-rcna158974,starter
Striking Boeing workers boo after Democratic Sen. Maria Cantwell criticizes Trump,FoxNews,2024-10-16,2024,https://www.foxnews.com/politics/striking-boeing-workers-boo-after-democrat-sen-maria-cantwell-criticizes-trump.print,starter
"Alabama seeks more nitrogen executions, despite concern over the method",NBC,2024-06-12,2024,https://www.nbcnews.com/news/us-news/alabama-seeks-nitrogen-executions-concern-method-rcna156697,starter
"Should you drink coffee first thing in the morning, or wait a while? Experts reveal caffeine guidance",FoxNews,2024-03-01,2024,https://www.foxnews.com/health/should-drink-coffee-first-thing-morning-wait-experts-caffeine-guidance,starter
Trump spends day off from court hosting NFT customers in Florida,NBC,2024-05-08,2024,https://www.nbcnews.com/politics/2024-election/trump-spends-day-court-hosting-nft-customers-florida-rcna151240,starter
Understanding Election 2024 is more than just reading polls,FoxNews,2024-02-21,2024,https://www.foxnews.com/opinion/understanding-election-2024-more-than-just-reading-polls,starter
Donald Trump's call for free IVF coverage baffles Republicans in Congress,NBC,2024-09-10,2024,https://www.nbcnews.com/politics/2024-election/donald-trump-plan-mandate-free-ivf-republicans-congress-opposition-rcna170327,starter
"How To Build the Best Skin Care Routine, According to Derms",NBC,2023-09-14,2023,https://www.nbcnews.com/select/shopping/best-skin-care-routine-rcna105133,starter
"The 14 best Korean skin care products, according to dermatologists",NBC,2021-08-10,2021,https://www.nbcnews.com/select/shopping/best-korean-beauty-products-ncna1274400,starter
